CA008205988,18730522,TMAX,150,,,G,
CA008205988,18730523,TMAX,139,,,G,
CA008205988,18730524,TMAX,250,,,G,
CA008205988,18730525,TMAX,144,,,G,
CA008205988,18730526,TMAX,244,,,G,
CA008205988,18730527,TMAX,200,,,G,
CA008205988,18730528,TMAX,239,,,G,
CA008205988,18730529,TMAX,272,,,G,
CA008205988,18730530,TMAX,172,,,G,
CA008205988,18730531,TMAX,139,,,G,
CA008205988,18730601,TMAX,189,,,G,
CA008205988,18730602,TMAX,139,,,G,
CA008205988,18730603,TMAX,83,,,G,
CA008205988,18730604,TMAX,161,,,G,
CA008205988,18730605,TMAX,172,,,G,
CA008205988,18730606,TMAX,178,,,G,
CA008205988,18730607,TMAX,183,,,G,
CA008205988,18730608,TMAX,172,,,G,
CA008205988,18730609,TMAX,128,,,G,
CA008205988,18730610,TMAX,222,,,G,
CA008205988,18730611,TMAX,189,,,G,
CA008205988,18730612,TMAX,211,,,G,
CA008205988,18730613,TMAX,239,,,G,
CA008205988,18730614,TMAX,244,,,G,
CA008205988,18730615,TMAX,189,,,G,
CA008205988,18730616,TMAX,228,,,G,
CA008205988,18730617,TMAX,156,,,G,
CA008205988,18730618,TMAX,183,,,G,
CA008205988,18730619,TMAX,139,,,G,
CA008205988,18730620,TMAX,139,,,G,
CA008205988,18730621,TMAX,133,,,G,
CA008205988,18730622,TMAX,167,,,G,
CA008205988,18730623,TMAX,206,,,G,
CA008205988,18730624,TMAX,250,,,G,
CA008205988,18730625,TMAX,283,,,G,
CA008205988,18730626,TMAX,244,,,G,
CA008205988,18730627,TMAX,289,,,G,
CA008205988,18730628,TMAX,267,,,G,
CA008205988,18730629,TMAX,294,,,G,
CA008205988,18730630,TMAX,306,,,G,
CA008205988,18730701,TMAX,272,,,G,
CA008205988,18730702,TMAX,261,,,G,
CA008205988,18730703,TMAX,306,,,G,
CA008205988,18730704,TMAX,278,,,G,
CA008205988,18730705,TMAX,283,,,G,
CA008205988,18730706,TMAX,222,,,G,
CA008205988,18730707,TMAX,289,,,G,
CA008205988,18730708,TMAX,317,,,G,
CA008205988,18730709,TMAX,194,,,G,
CA008205988,18730710,TMAX,267,,,G,
CA008205988,18730711,TMAX,233,,,G,
CA008205988,18730712,TMAX,194,,,G,
CA008205988,18730713,TMAX,217,,,G,
CA008205988,18730714,TMAX,233,,,G,
CA008205988,18730715,TMAX,283,,,G,
CA008205988,18730716,TMAX,200,,,G,
CA008205988,18730717,TMAX,150,,,G,
CA008205988,18730718,TMAX,194,,,G,
CA008205988,18730719,TMAX,211,,,G,
CA008205988,18730720,TMAX,206,,,G,
CA008205988,18730721,TMAX,217,,,G,
CA008205988,18730722,TMAX,222,,,G,
CA008205988,18730723,TMAX,250,,,G,
CA008205988,18730724,TMAX,261,,,G,
CA008205988,18730725,TMAX,228,,,G,
CA008205988,18730726,TMAX,289,,,G,
CA008205988,18730727,TMAX,228,,,G,
CA008205988,18730728,TMAX,250,,,G,
CA008205988,18730730,TMAX,256,,,G,
CA008205988,18730731,TMAX,272,,,G,
CA008205988,18730801,TMAX,244,,,G,
CA008205988,18730802,TMAX,272,,,G,
CA008205988,18730803,TMAX,306,,,G,
CA008205988,18730804,TMAX,244,,,G,
CA008205988,18730805,TMAX,189,,,G,
CA008205988,18730806,TMAX,239,,,G,
CA008205988,18730807,TMAX,200,,,G,
CA008205988,18730808,TMAX,228,,,G,
CA008205988,18730809,TMAX,222,,,G,
CA008205988,18730810,TMAX,200,,,G,
CA008205988,18730811,TMAX,228,,,G,
CA008205988,18730816,TMAX,294,,,G,
CA008205988,18730817,TMAX,244,,,G,
CA008205988,18730818,TMAX,250,,,G,
CA008205988,18730819,TMAX,239,,,G,
CA008205988,18730820,TMAX,194,,,G,
CA008205988,18730821,TMAX,206,,,G,
CA008205988,18730822,TMAX,233,,,G,
CA008205988,18730823,TMAX,222,,,G,
CA008205988,18730824,TMAX,178,,,G,
CA008205988,18730825,TMAX,133,,,G,
CA008205988,18730826,TMAX,111,,,G,
CA008205988,18730827,TMAX,156,,,G,
CA008205988,18730828,TMAX,211,,,G,
CA008205988,18730829,TMAX,222,,,G,
CA008205988,18730830,TMAX,211,,,G,
CA008205988,18730831,TMAX,222,,,G,
CA008205988,18730901,TMAX,206,,,G,
CA008205988,18730902,TMAX,206,,,G,
CA008205988,18730903,TMAX,167,,,G,
CA008205988,18730904,TMAX,217,,,G,
CA008205988,18730905,TMAX,217,,,G,
CA008205988,18730906,TMAX,194,,,G,
CA008205988,18730907,TMAX,150,,,G,
CA008205988,18730908,TMAX,167,,,G,
CA008205988,18730909,TMAX,172,,,G,
CA008205988,18730910,TMAX,194,,,G,
CA008205988,18730911,TMAX,211,,,G,
CA008205988,18730912,TMAX,200,,,G,
CA008205988,18730913,TMAX,211,,,G,
CA008205988,18730914,TMAX,228,,,G,
CA008205988,18730915,TMAX,133,,,G,
CA008205988,18730916,TMAX,156,,,G,
CA008205988,18730917,TMAX,133,,,G,
CA008205988,18730918,TMAX,150,,,G,
CA008205988,18730919,TMAX,178,,,G,
CA008205988,18730920,TMAX,194,,,G,
CA008205988,18730921,TMAX,139,,,G,
CA008205988,18730922,TMAX,133,,,G,
CA008205988,18730923,TMAX,144,,,G,
CA008205988,18730924,TMAX,189,,,G,
CA008205988,18730925,TMAX,150,,,G,
CA008205988,18730926,TMAX,150,,,G,
CA008205988,18730927,TMAX,161,,,G,
CA008205988,18730928,TMAX,217,,,G,
CA008205988,18730929,TMAX,222,,,G,
CA008205988,18730930,TMAX,194,,,G,
CA008205988,18731001,TMAX,117,,,G,
CA008205988,18731002,TMAX,117,,,G,
CA008205988,18731003,TMAX,100,,,G,
CA008205988,18731004,TMAX,117,,,G,
CA008205988,18731005,TMAX,150,,,G,
CA008205988,18731006,TMAX,211,,,G,
CA008205988,18731007,TMAX,200,,,G,
CA008205988,18731008,TMAX,183,,,G,
CA008205988,18731009,TMAX,106,,,G,
CA008205988,18731010,TMAX,150,,,G,
CA008205988,18731011,TMAX,183,,,G,
CA008205988,18731012,TMAX,144,,,G,
CA008205988,18731013,TMAX,161,,,G,
CA008205988,18731014,TMAX,100,,,G,
CA008205988,18731015,TMAX,94,,,G,
CA008205988,18731016,TMAX,122,,,G,
CA008205988,18731017,TMAX,111,,,G,
CA008205988,18731018,TMAX,94,,,G,
CA008205988,18731019,TMAX,189,,,G,
CA008205988,18731020,TMAX,178,,,G,
CA008205988,18731021,TMAX,139,,,G,
CA008205988,18731022,TMAX,150,,,G,
CA008205988,18731023,TMAX,139,,,G,
CA008205988,18731024,TMAX,144,,,G,
CA008205988,18731025,TMAX,111,,,G,
CA008205988,18731026,TMAX,83,,,G,
CA008205988,18731027,TMAX,150,,,G,
CA008205988,18731028,TMAX,161,,,G,
CA008205988,18731029,TMAX,133,,,G,
CA008205988,18731030,TMAX,78,,,G,
CA008205988,18731031,TMAX,111,,,G,
CA008205988,18731101,TMAX,150,,,G,
CA008205988,18731102,TMAX,83,,,G,
CA008205988,18731103,TMAX,117,,,G,
CA008205988,18731104,TMAX,56,,,G,
CA008205988,18731105,TMAX,106,,,G,
CA008205988,18731106,TMAX,17,,,G,
CA008205988,18731107,TMAX,0,,,G,
CA008205988,18731108,TMAX,133,,,G,
CA008205988,18731109,TMAX,133,,,G,
CA008205988,18731110,TMAX,39,,,G,
CA008205988,18731111,TMAX,-11,,,G,
CA008205988,18731112,TMAX,56,,,G,
CA008205988,18731113,TMAX,139,,,G,
CA008205988,18731114,TMAX,39,,,G,
CA008205988,18731115,TMAX,-22,,,G,
CA008205988,18731116,TMAX,-6,,,G,
CA008205988,18731117,TMAX,17,,,G,
CA008205988,18731118,TMAX,139,,,G,
CA008205988,18731119,TMAX,89,,,G,
CA008205988,18731120,TMAX,33,,,G,
CA008205988,18731121,TMAX,-6,,,G,
CA008205988,18731122,TMAX,44,,,G,
CA008205988,18731123,TMAX,17,,,G,
CA008205988,18731124,TMAX,-44,,,G,
CA008205988,18731125,TMAX,44,,,G,
CA008205988,18731126,TMAX,-11,,,G,
CA008205988,18731127,TMAX,-39,,,G,
CA008205988,18731128,TMAX,28,,,G,
CA008205988,18731129,TMAX,-39,,,G,
CA008205988,18731130,TMAX,-100,,,G,
CA008205988,18731201,TMAX,-144,,,G,
CA008205988,18731202,TMAX,-72,,,G,
CA008205988,18731203,TMAX,61,,,G,
CA008205988,18731204,TMAX,122,,,G,
CA008205988,18731205,TMAX,122,,,G,
CA008205988,18731206,TMAX,11,,,G,
CA008205988,18731207,TMAX,-44,,,G,
CA008205988,18731208,TMAX,-39,,,G,
CA008205988,18731209,TMAX,50,,,G,
CA008205988,18731210,TMAX,50,,,G,
CA008205988,18731211,TMAX,-72,,,G,
CA008205988,18731212,TMAX,-6,,,G,
CA008205988,18731213,TMAX,-22,,,G,
CA008205988,18731214,TMAX,-28,,,G,
CA008205988,18731215,TMAX,-111,,,G,
CA008205988,18731216,TMAX,-39,,,G,
CA008205988,18731217,TMAX,39,,,G,
CA008205988,18731218,TMAX,28,,,G,
CA008205988,18731219,TMAX,11,,,G,
CA008205988,18731220,TMAX,-11,,,G,
CA008205988,18731221,TMAX,-22,,,G,
CA008205988,18731222,TMAX,-89,,,G,
CA008205988,18731223,TMAX,-89,,,G,
CA008205988,18731224,TMAX,-61,,,G,
CA008205988,18731225,TMAX,-17,,,G,
CA008205988,18731226,TMAX,-100,,,G,
CA008205988,18731227,TMAX,-39,,,G,
CA008205988,18731228,TMAX,56,,,G,
CA008205988,18731229,TMAX,6,,,G,
CA008205988,18731230,TMAX,22,,,G,
CA008205988,18731231,TMAX,-61,,,G,
CA008205988,18740101,TMAX,17,,,G,
CA008205988,18740102,TMAX,44,,,G,
CA008205988,18740103,TMAX,44,,,G,
CA008205988,18740104,TMAX,94,,,G,
CA008205988,18740105,TMAX,94,,,G,
CA008205988,18740106,TMAX,6,,,G,
CA008205988,18740107,TMAX,89,,,G,
CA008205988,18740108,TMAX,122,,,G,
CA008205988,18740109,TMAX,111,,,G,
CA008205988,18740110,TMAX,44,,,G,
CA008205988,18740111,TMAX,39,,,G,
CA008205988,18740112,TMAX,17,,,G,
CA008205988,18740113,TMAX,-28,,,G,
CA008205988,18740114,TMAX,-11,,,G,
CA008205988,18740115,TMAX,28,,,G,
CA008205988,18740116,TMAX,-83,,,G,
CA008205988,18740117,TMAX,-100,,,G,
CA008205988,18740118,TMAX,-11,,,G,
CA008205988,18740119,TMAX,61,,,G,
CA008205988,18740120,TMAX,56,,,G,
CA008205988,18740121,TMAX,-72,,,G,
CA008205988,18740122,TMAX,39,,,G,
CA008205988,18740123,TMAX,78,,,G,
CA008205988,18740124,TMAX,72,,,G,
CA008205988,18740125,TMAX,-39,,,G,
CA008205988,18740126,TMAX,-83,,,G,
CA008205988,18740127,TMAX,-128,,,G,
CA008205988,18740128,TMAX,67,,,G,
CA008205988,18740129,TMAX,78,,,G,
CA008205988,18740130,TMAX,-83,,,G,
CA008205988,18740131,TMAX,-139,,,G,
CA008205988,18740201,TMAX,-111,,,G,
CA008205988,18740202,TMAX,-178,,,G,
CA008205988,18740203,TMAX,-33,,,G,
CA008205988,18740204,TMAX,-17,,,G,
CA008205988,18740205,TMAX,-72,,,G,
CA008205988,18740206,TMAX,-161,,,G,
CA008205988,18740207,TMAX,-161,,,G,
CA008205988,18740208,TMAX,-94,,,G,
CA008205988,18740209,TMAX,-17,,,G,
CA008205988,18740210,TMAX,-6,,,G,
CA008205988,18740211,TMAX,-28,,,G,
CA008205988,18740212,TMAX,-56,,,G,
CA008205988,18740213,TMAX,6,,,G,
CA008205988,18740214,TMAX,89,,,G,
CA008205988,18740215,TMAX,22,,,G,
CA008205988,18740216,TMAX,22,,,G,
CA008205988,18740217,TMAX,17,,,G,
CA008205988,18740218,TMAX,-39,,,G,
CA008205988,18740219,TMAX,11,,,G,
CA008205988,18740220,TMAX,67,,,G,
CA008205988,18740221,TMAX,17,,,G,
CA008205988,18740222,TMAX,22,,,G,
CA008205988,18740223,TMAX,-28,,,G,
CA008205988,18740224,TMAX,6,,,G,
CA008205988,18740225,TMAX,-78,,,G,
CA008205988,18740226,TMAX,-89,,,G,
CA008205988,18740227,TMAX,-33,,,G,
CA008205988,18740228,TMAX,-56,,,G,
CA008205988,18740301,TMAX,-50,,,G,
CA008205988,18740302,TMAX,-6,,,G,
CA008205988,18740303,TMAX,89,,,G,
CA008205988,18740304,TMAX,117,,,G,
CA008205988,18740305,TMAX,94,,,G,
CA008205988,18740306,TMAX,-33,,,G,
CA008205988,18740307,TMAX,-6,,,G,
CA008205988,18740308,TMAX,56,,,G,
CA008205988,18740309,TMAX,39,,,G,
CA008205988,18740310,TMAX,50,,,G,
CA008205988,18740311,TMAX,56,,,G,
CA008205988,18740312,TMAX,-6,,,G,
CA008205988,18740313,TMAX,-33,,,G,
CA008205988,18740314,TMAX,39,,,G,
CA008205988,18740315,TMAX,39,,,G,
CA008205988,18740316,TMAX,61,,,G,
CA008205988,18740317,TMAX,56,,,G,
CA008205988,18740318,TMAX,89,,,G,
CA008205988,18740319,TMAX,117,,,G,
CA008205988,18740320,TMAX,61,,,G,
CA008205988,18740321,TMAX,0,,,G,
CA008205988,18740322,TMAX,17,,,G,
CA008205988,18740323,TMAX,-22,,,G,
CA008205988,18740324,TMAX,-56,,,G,
CA008205988,18740325,TMAX,-6,,,G,
CA008205988,18740326,TMAX,72,,,G,
CA008205988,18740327,TMAX,33,,,G,
CA008205988,18740328,TMAX,-6,,,G,
CA008205988,18740329,TMAX,-11,,,G,
CA008205988,18740330,TMAX,6,,,G,
CA008205988,18740331,TMAX,0,,,G,
CA008205988,18740401,TMAX,-17,,,G,
CA008205988,18740402,TMAX,22,,,G,
CA008205988,18740403,TMAX,11,,,G,
CA008205988,18740404,TMAX,17,,,G,
CA008205988,18740405,TMAX,-17,,,G,
CA008205988,18740406,TMAX,50,,,G,
CA008205988,18740407,TMAX,33,,,G,
CA008205988,18740408,TMAX,28,,,G,
CA008205988,18740409,TMAX,28,,,G,
CA008205988,18740410,TMAX,-11,,,G,
CA008205988,18740411,TMAX,22,,,G,
CA008205988,18740412,TMAX,6,,,G,
CA008205988,18740413,TMAX,-6,,,G,
CA008205988,18740414,TMAX,61,,,G,
CA008205988,18740415,TMAX,117,,,G,
CA008205988,18740416,TMAX,67,,,G,
CA008205988,18740417,TMAX,39,,,G,
CA008205988,18740418,TMAX,72,,,G,
CA008205988,18740419,TMAX,100,,,G,
CA008205988,18740420,TMAX,50,,,G,
CA008205988,18740421,TMAX,17,,,G,
CA008205988,18740422,TMAX,22,,,G,
CA008205988,18740423,TMAX,61,,,G,
CA008205988,18740424,TMAX,83,,,G,
CA008205988,18740425,TMAX,89,,,G,
CA008205988,18740426,TMAX,28,,,G,
CA008205988,18740427,TMAX,22,,,G,
CA008205988,18740428,TMAX,67,,,G,
CA008205988,18740429,TMAX,83,,,G,
CA008205988,18740430,TMAX,122,,,G,
CA008205988,18740501,TMAX,83,,,G,
CA008205988,18740502,TMAX,89,,,G,
CA008205988,18740503,TMAX,50,,,G,
CA008205988,18740504,TMAX,128,,,G,
CA008205988,18740505,TMAX,111,,,G,
CA008205988,18740506,TMAX,122,,,G,
CA008205988,18740507,TMAX,144,,,G,
CA008205988,18740508,TMAX,128,,,G,
CA008205988,18740509,TMAX,111,,,G,
CA008205988,18740510,TMAX,106,,,G,
CA008205988,18740512,TMAX,156,,,G,
CA008205988,18740513,TMAX,189,,,G,
CA008205988,18740514,TMAX,200,,,G,
CA008205988,18740515,TMAX,150,,,G,
CA008205988,18740516,TMAX,172,,,G,
CA008205988,18740517,TMAX,211,,,G,
CA008205988,18740518,TMAX,156,,,G,
CA008205988,18740519,TMAX,183,,,G,
CA008205988,18740520,TMAX,189,,,G,
CA008205988,18740521,TMAX,217,,,G,
CA008205988,18740522,TMAX,172,,,G,
CA008205988,18740523,TMAX,128,,,G,
CA008205988,18740524,TMAX,156,,,G,
CA008205988,18740525,TMAX,183,,,G,
CA008205988,18740526,TMAX,150,,,G,
CA008205988,18740527,TMAX,200,,,G,
CA008205988,18740528,TMAX,194,,,G,
CA008205988,18740529,TMAX,178,,,G,
CA008205988,18740530,TMAX,183,,,G,
CA008205988,18740531,TMAX,172,,,G,
CA008205988,18740601,TMAX,156,,,G,
CA008205988,18740605,TMAX,183,,,G,
CA008205988,18740606,TMAX,250,,,G,
CA008205988,18740607,TMAX,222,,,G,
CA008205988,18740608,TMAX,228,,,G,
CA008205988,18740609,TMAX,167,,,G,
CA008205988,18740610,TMAX,100,,,G,
CA008205988,18740611,TMAX,156,,,G,
CA008205988,18740612,TMAX,139,,,G,
CA008205988,18740613,TMAX,161,,,G,
CA008205988,18740614,TMAX,178,,,G,
CA008205988,18740615,TMAX,217,,,G,
CA008205988,18740616,TMAX,228,,,G,
CA008205988,18740617,TMAX,194,,,G,
CA008205988,18740618,TMAX,150,,,G,
CA008205988,18740619,TMAX,128,,,G,
CA008205988,18740620,TMAX,128,,,G,
CA008205988,18740621,TMAX,206,,,G,
CA008205988,18740622,TMAX,233,,,G,
CA008205988,18740623,TMAX,250,,,G,
CA008205988,18740624,TMAX,156,,,G,
CA008205988,18740625,TMAX,111,,,G,
CA008205988,18740626,TMAX,167,,,G,
CA008205988,18740627,TMAX,228,,,G,
CA008205988,18740628,TMAX,183,,,G,
CA008205988,18740629,TMAX,211,,,G,
CA008205988,18740630,TMAX,133,,,G,
CA008205988,18740801,TMAX,233,,,G,
CA008205988,18740802,TMAX,233,,,G,
CA008205988,18740803,TMAX,206,,,G,
CA008205988,18740807,TMAX,217,,,G,
CA008205988,18740808,TMAX,233,,,G,
CA008205988,18740809,TMAX,239,,,G,
CA008205988,18740810,TMAX,244,,,G,
CA008205988,18740811,TMAX,239,,,G,
CA008205988,18740812,TMAX,261,,,G,
CA008205988,18740813,TMAX,217,,,G,
CA008205988,18740814,TMAX,167,,,G,
CA008205988,18740815,TMAX,183,,,G,
CA008205988,18740816,TMAX,206,,,G,
CA008205988,18740817,TMAX,239,,,G,
CA008205988,18740818,TMAX,244,,,G,
CA008205988,18740819,TMAX,211,,,G,
CA008205988,18740820,TMAX,189,,,G,
CA008205988,18740821,TMAX,211,,,G,
CA008205988,18740822,TMAX,194,,,G,
CA008205988,18740823,TMAX,172,,,G,
CA008205988,18740824,TMAX,194,,,G,
CA008205988,18740825,TMAX,194,,,G,
CA008205988,18740826,TMAX,194,,,G,
CA008205988,18740827,TMAX,211,,,G,
CA008205988,18740829,TMAX,267,,,G,
CA008205988,18740830,TMAX,244,,,G,
CA008205988,18740831,TMAX,222,,,G,
CA008205988,18740901,TMAX,183,,,G,
CA008205988,18740902,TMAX,178,,,G,
CA008205988,18740903,TMAX,206,,,G,
CA008205988,18740904,TMAX,178,,,G,
CA008205988,18740905,TMAX,189,,,G,
CA008205988,18740906,TMAX,200,,,G,
CA008205988,18740907,TMAX,183,,,G,
CA008205988,18740908,TMAX,167,,,G,
CA008205988,18740909,TMAX,161,,,G,
CA008205988,18740910,TMAX,183,,,G,
CA008205988,18740911,TMAX,139,,,G,
CA008205988,18740912,TMAX,122,,,G,
CA008205988,18740913,TMAX,167,,,G,
CA008205988,18740914,TMAX,172,,,G,
CA008205988,18740915,TMAX,178,,,G,
CA008205988,18740916,TMAX,217,,,G,
CA008205988,18740917,TMAX,172,,,G,
CA008205988,18740918,TMAX,150,,,G,
CA008205988,18740919,TMAX,183,,,G,
CA008205988,18740920,TMAX,228,,,G,
CA008205988,18740921,TMAX,244,,,G,
CA008205988,18740922,TMAX,161,,,G,
CA008205988,18740923,TMAX,178,,,G,
CA008205988,18740924,TMAX,189,,,G,
CA008205988,18740925,TMAX,178,,,G,
CA008205988,18740926,TMAX,172,,,G,
CA008205988,18740927,TMAX,211,,,G,
CA008205988,18740928,TMAX,222,,,G,
CA008205988,18740929,TMAX,211,,,G,
CA008205988,18740930,TMAX,217,,,G,
CA008205988,18741002,TMAX,172,,,G,
CA008205988,18741003,TMAX,161,,,G,
CA008205988,18741004,TMAX,122,,,G,
CA008205988,18741005,TMAX,128,,,G,
CA008205988,18741006,TMAX,128,,,G,
CA008205988,18741007,TMAX,150,,,G,
CA008205988,18741008,TMAX,150,,,G,
CA008205988,18741009,TMAX,183,,,G,
CA008205988,18741010,TMAX,194,,,G,
CA008205988,18741011,TMAX,189,,,G,
CA008205988,18741012,TMAX,144,,,G,
CA008205988,18741013,TMAX,122,,,G,
CA008205988,18741014,TMAX,100,,,G,
CA008205988,18741015,TMAX,117,,,G,
CA008205988,18741016,TMAX,128,,,G,
CA008205988,18741017,TMAX,172,,,G,
CA008205988,18741018,TMAX,161,,,G,
CA008205988,18741019,TMAX,150,,,G,
CA008205988,18741020,TMAX,67,,,G,
CA008205988,18741021,TMAX,94,,,G,
CA008205988,18741022,TMAX,111,,,G,
CA008205988,18741023,TMAX,78,,,G,
CA008205988,18741024,TMAX,106,,,G,
CA008205988,18741025,TMAX,117,,,G,
CA008205988,18741026,TMAX,106,,,G,
CA008205988,18741027,TMAX,161,,,G,
CA008205988,18741028,TMAX,156,,,G,
CA008205988,18741029,TMAX,106,,,G,
CA008205988,18741030,TMAX,150,,,G,
CA008205988,18741031,TMAX,133,,,G,
CA008205988,18741101,TMAX,72,,,G,
CA008205988,18741102,TMAX,61,,,G,
CA008205988,18741103,TMAX,78,,,G,
CA008205988,18741104,TMAX,111,,,G,
CA008205988,18741105,TMAX,100,,,G,
CA008205988,18741106,TMAX,94,,,G,
CA008205988,18741107,TMAX,94,,,G,
CA008205988,18741108,TMAX,50,,,G,
CA008205988,18741109,TMAX,56,,,G,
CA008205988,18741110,TMAX,83,,,G,
CA008205988,18741111,TMAX,56,,,G,
